06	AA	00	00	06	AA	A2	1D
11	BF	00	00	06	AB	25	1C
06	A8	00	00	06	A8	4E	2C
06	A5	00	00	09	A6	25	18
06	A9	00	00	06	A9	9C	33
11	B5	00	00	06	93	25	1E
0A	78	00	00	06	8F	25	27
06	91	00	00	11	B5	25	30
06	86	00	00	06	86	A7	07
0B	45	00	00	06	87	25	18
06	92	00	00	0A	B5	25	10
06	9C	00	00	0D	D0	25	3A
06	96	00	00	06	96	9C	29
11	B5	00	00	06	8E	25	38
06	62	00	00	06	62	45	3F
06	96	00	00	10	B5	25	27
06	83	00	00	06	83	A7	08
11	F5	00	00	06	6B	25	32
04	B5	00	00	06	70	25	27
06	75	00	00	11	B5	25	0F
06	55	00	00	06	55	30	0D
04	B5	00	00	06	5E	26	2E
06	50	00	00	0D	B5	26	0C
06	66	00	00	11	9D	26	1D
06	3C	00	00	06	3C	85	22
0F	48	00	00	06	4A	26	19
06	3D	00	00	06	3D	9C	24
06	31	00	00	11	B5	26	1D
06	28	00	00	06	28	9C	19
0D	D3	00	00	06	32	26	39
11	B5	00	00	06	25	26	26
06	2B	00	00	0A	70	26	1B
06	17	00	00	06	17	A3	04
10	2E	00	00	06	13	26	1D
06	18	00	00	08	15	26	31
06	1A	00	00	11	B5	26	1F
06	10	00	00	06	10	48	21
11	B5	00	00	06	06	26	19
06	03	00	00	06	03	13	24
06	01	00	00	0A	CF	26	13
05	F6	00	00	05	F6	7C	18
0A	49	00	00	05	F0	26	19
11	06	00	00	05	E7	26	3B
05	E2	00	00	11	D1	26	17
05	E0	00	00	05	E0	7B	3A
11	A0	00	00	05	DA	26	19
05	D6	00	00	11	EC	26	3F
05	D6	00	00	11	08	26	11
05	D0	00	00	05	D0	AE	2A
11	76	00	00	05	C5	26	15
05	BD	00	00	05	BD	9C	04
05	BB	00	00	00	C7	26	1B
05	BC	00	00	05	BC	70	2A
0B	B5	00	00	05	B5	26	17
11	CA	00	00	05	AB	26	3B
05	A4	00	00	11	B5	26	1B
05	9B	00	00	05	9B	6C	21
0F	1F	00	00	05	92	26	11
05	88	00	00	11	B5	26	35
05	84	00	00	10	57	26	1F
05	81	00	00	05	81	67	36
11	16	00	00	05	73	26	13
05	62	00	00	05	62	6B	2B
05	67	00	00	0D	B5	26	3B
05	61	00	00	05	61	75	0F
0F	ED	00	00	05	61	26	37
11	2C	00	00	05	55	26	22
05	5C	00	00	11	B5	26	15
05	4D	00	00	05	4D	96	25
11	63	00	00	05	44	26	17
05	49	00	00	0A	2A	26	3B
05	3F	00	00	0C	F8	26	13
05	30	00	00	05	30	7C	31
0D	C4	00	00	05	27	26	15
05	1F	00	00	05	1F	57	0A
05	18	00	00	11	B5	26	15
05	1B	00	00	05	1B	9B	10
0C	B5	00	00	05	21	26	11
11	B5	00	00	05	17	26	35
05	06	00	00	0E	32	26	1B
04	FD	00	00	04	FD	7C	27
11	C1	00	00	04	FB	26	15
04	F2	00	00	0F	F2	26	35
04	E5	00	00	10	B5	26	13
04	E0	00	00	04	E0	7B	1C
11	B5	00	00	04	DE	26	13
04	DB	00	00	04	DB	2E	24
04	D0	00	00	06	B5	26	1F
04	C8	00	00	04	C8	99	0E
11	39	00	00	04	C5	26	17
0F	43	00	00	04	BF	26	33
04	B5	00	00	04	B5	26	19
04	AE	00	00	04	AE	AE	3C
11	03	00	00	04	A6	26	19
04	A0	00	00	11	AF	26	33
04	9A	00	00	11	04	26	13
04	95	00	00	04	95	23	00
03	B5	00	00	04	8A	26	15
04	81	00	00	04	81	9C	19
04	7E	00	00	0A	6C	26	1F
04	7B	00	00	04	7B	7C	05
11	B5	00	00	04	72	26	17
11	77	00	00	04	69	26	39
04	62	00	00	0F	B5	26	19
04	5F	00	00	04	5F	93	3F
11	8D	00	00	04	59	26	1D
04	52	00	00	0C	CB	26	39
04	4E	00	00	11	67	26	15
04	41	00	00	04	41	B3	25
11	B5	00	00	04	38	26	13
04	35	00	00	04	35	BA	01
04	24	00	00	11	0F	26	3B
04	1E	00	00	04	1E	1C	27
0D	B5	00	00	04	14	26	3D
0F	DE	00	00	04	09	26	17
04	02	00	00	11	12	26	33
03	F7	00	00	03	F7	94	09
0B	16	00	00	03	F2	26	37
03	E6	00	00	11	17	26	13
03	D2	00	00	11	B5	26	1D
03	DF	00	00	03	DF	97	3E
11	CF	00	00	03	CE	26	35
03	C7	00	00	03	C7	62	09
03	C2	00	00	0B	20	26	3D
03	B3	00	00	03	B3	9B	32
0A	9B	00	00	03	AC	26	3D
11	28	00	00	03	A0	26	17
03	9B	00	00	11	85	26	31
03	94	00	00	03	94	A2	1A
0F	71	00	00	03	86	26	3D
03	7F	00	00	11	B5	26	1F
03	70	00	00	0E	B1	26	3B
03	67	00	00	03	67	9C	3A
11	64	00	00	03	57	26	04
03	5E	00	00	03	5E	75	36
03	4F	00	00	11	35	26	24
03	47	00	00	03	47	1C	21
11	01	00	00	03	4F	26	15
11	9C	00	00	03	40	26	13
03	39	00	00	0B	3C	26	31
03	2C	00	00	03	2C	9C	36
11	B5	00	00	03	25	26	3B
03	1F	00	00	10	B5	26	1B
03	17	00	00	10	4D	26	39
03	0E	00	00	03	0E	7C	39
11	DB	00	00	02	FA	26	39
02	F3	00	00	02	F3	2C	0D
02	F3	00	00	11	B5	27	18
02	E5	00	00	02	E5	9C	18
11	B0	00	00	02	DC	27	38
0D	B5	00	00	02	CC	27	2B
02	D4	00	00	04	0B	27	1A
02	CC	00	00	02	CC	7E	30
11	05	00	00	02	BC	27	3C
02	AC	00	00	11	C5	27	10
02	A4	00	00	0E	9E	27	3E
02	9D	00	00	02	9D	9D	04
0D	08	00	00	02	8F	27	1E
02	8A	00	00	02	8A	98	23
02	80	00	00	09	B5	27	0D
02	7B	00	00	02	7B	A3	00
0F	74	00	00	02	80	27	3A
0A	B5	00	00	02	74	27	34
02	74	00	00	11	64	27	16
02	6D	00	00	02	6D	98	2B
10	C7	00	00	02	50	27	30
02	4C	00	00	11	B5	27	1C
02	49	00	00	0A	B5	27	30
02	2E	00	00	02	2E	07	10
0C	78	00	00	02	28	27	09
02	1D	00	00	02	1D	93	0D
02	10	00	00	0D	FE	27	29
02	05	00	00	02	05	9C	0D
0A	B5	00	00	01	F2	27	1C
11	B5	00	00	01	EA	27	2D
01	D9	00	00	0F	81	27	21
01	D1	00	00	01	D1	09	0A
11	35	00	00	01	D1	27	21
02	38	00	00	10	B5	27	16
01	B1	00	00	11	0A	27	07
01	AA	00	00	01	AA	9E	2E
0A	B5	00	00	01	C3	27	3E
01	7E	00	00	01	7E	64	16
01	6D	00	00	11	B5	27	27
01	5C	00	00	01	5C	2F	37
0D	A3	00	00	01	53	27	3C
0D	A5	00	00	01	3F	27	1A
01	3F	00	00	0B	B5	27	38
01	31	00	00	01	31	B6	21
0C	60	00	00	01	31	27	34
01	24	00	00	0D	B5	27	30
01	24	00	00	11	2B	27	12
01	16	00	00	01	16	6F	0E
11	91	00	00	01	16	27	10
01	08	00	00	01	08	7C	0B
01	08	00	00	11	85	27	3C
01	08	00	00	01	08	7C	20
11	81	00	00	00	F9	27	01
11	23	00	00	00	F9	27	3E
00	F9	00	00	0D	BD	27	10
00	F9	00	00	00	F9	A3	21
0F	B5	00	00	00	F9	27	3E
00	E9	00	00	0E	B5	27	12
00	E9	00	00	08	0B	27	21
00	E9	00	00	00	E9	5A	1A
08	D9	00	00	00	E9	27	12
00	E9	00	00	00	E9	88	02
00	D7	00	00	10	B5	27	36
00	D7	00	00	00	D7	99	1C
11	B5	00	00	00	D7	27	27
11	B5	00	00	00	D7	27	09
00	D7	00	00	0F	B5	27	36
00	D7	00	00	00	D7	6A	21
11	05	00	00	00	C3	27	21
00	C3	00	00	11	E7	27	03
00	C3	00	00	0D	B5	27	30
00	C3	00	00	00	C3	1A	15
11	B5	00	00	00	C3	27	21
00	C3	00	00	00	C3	88	3E
00	C3	00	00	11	B5	27	30
00	C3	00	00	00	C3	7A	17
11	B5	00	00	00	C3	27	12
11	56	00	00	00	C3	27	30
00	AD	00	00	0F	B5	27	12
00	AD	00	00	00	AD	98	17
11	DA	00	00	00	AD	27	12
00	AD	00	00	11	60	27	21
00	AD	00	00	0D	EB	27	30
00	AD	00	00	00	AD	3F	3C
11	FC	00	00	00	97	27	2F
00	97	00	00	00	97	58	2D
00	97	00	00	11	B5	27	10
00	97	00	00	00	97	9C	06
11	06	00	00	00	97	27	10
0C	6B	00	00	00	97	27	3E
00	97	00	00	0C	5B	27	10
00	80	00	00	00	80	97	35
11	A0	00	00	00	80	27	10
00	80	00	00	10	B5	27	3E
00	80	00	00	11	B5	27	10
00	80	00	00	00	80	9C	20
11	B5	00	00	00	80	27	3E
00	80	00	00	00	80	89	17
00	80	00	00	0F	02	27	3E
00	64	00	00	00	64	44	0D
11	AC	00	00	00	64	27	3A
0C	4D	00	00	00	64	27	1C
00	64	00	00	09	91	27	3A
00	64	00	00	00	64	7F	02
0F	ED	00	00	00	64	27	3A
00	64	00	00	11	C1	27	1C
00	64	00	00	11	B5	27	3A
00	64	00	00	00	64	7C	26
11	B5	00	00	00	64	27	0D
00	64	00	00	00	64	A3	2B
00	64	00	00	0A	7D	27	1C
00	64	00	00	00	64	9A	2D
11	11	00	00	00	64	27	1C
10	D1	00	00	00	64	27	3A
00	00	00	00	0F	E5	27	10
00	00	00	00	00	00	7C	2F
0F	4F	00	00	00	00	27	10
00	00	00	00	0F	B5	27	3E
00	00	00	00	10	AA	27	10
00	00	00	00	00	00	9D	2D
0C	F6	00	00	00	00	27	10
00	00	00	00	00	00	62	35
00	00	00	00	11	39	27	10
00	00	00	00	00	00	7C	18
0D	B5	00	00	00	00	27	3E
0B	96	00	00	00	00	27	10
00	00	00	00	0E	42	27	01
00	00	00	00	00	00	A2	2B
0E	0A	00	00	00	00	27	10
00	00	00	00	11	D0	27	3E
00	00	00	00	0E	B5	27	2F
00	00	00	00	00	00	B8	29
11	CB	00	00	00	00	27	01
00	00	00	00	00	00	52	10
00	00	00	00	11	B5	27	10
00	00	00	00	00	00	9C	2B
0F	52	00	00	00	00	27	10
11	C6	00	00	00	00	27	3E
00	00	00	00	11	6C	27	10
00	00	00	00	00	00	7B	26
0C	FC	00	00	00	00	27	2F
00	00	00	00	11	AD	27	10
00	00	00	00	0F	B5	27	3E
00	00	00	00	00	00	47	2A
0C	5E	00	00	00	00	27	10
00	00	00	00	00	00	44	36
00	00	00	00	02	5F	27	10
00	00	00	00	00	00	39	1C
0D	92	00	00	00	00	27	3E
11	B5	00	00	00	00	27	10
00	00	00	00	0F	B5	27	01
00	00	00	00	00	00	32	29
0E	8B	00	00	00	00	27	10
00	00	00	00	0C	B5	27	3E
00	00	00	00	11	5B	27	10
00	00	00	00	00	00	7B	2C
11	4D	00	00	00	00	27	10
00	00	00	00	00	00	83	1D
00	00	00	00	11	B5	27	10
00	00	00	00	00	00	85	2D
11	6C	00	00	00	00	27	10
11	B5	00	00	00	00	27	3E
00	00	00	00	06	3E	27	10
00	00	00	00	00	00	3E	1C
11	B5	00	00	00	00	27	10
00	00	00	00	0B	B5	27	01
00	00	00	00	0D	5C	27	3E
00	00	00	00	00	00	93	2E
11	FD	00	00	00	00	27	3E
00	00	00	00	00	00	66	3A
00	00	00	00	0E	8B	27	3E
00	00	00	00	00	00	26	0F
00	26	00	00	00	00	27	3E
11	7B	00	00	00	00	27	2F
00	00	00	00	0F	F5	27	10
00	00	00	00	00	00	A0	27
0F	AD	00	00	00	00	27	10
00	00	00	00	11	B5	27	3E
00	00	00	00	0A	BD	27	10
00	00	00	00	00	00	4E	25
11	B5	00	00	00	00	27	2F
00	00	00	00	00	00	6A	23
00	00	00	00	09	B5	27	10
00	00	00	00	00	00	86	18
0A	8B	00	00	00	00	27	10
11	21	00	00	00	00	27	3E
00	00	00	00	0C	B5	27	10
00	00	00	00	00	00	7B	04
10	C6	00	00	00	00	27	10
00	00	00	00	11	B5	27	3E
00	00	00	00	11	B5	27	10
00	00	00	00	00	00	7C	30
0C	B5	00	00	00	00	27	10
00	00	00	00	00	00	67	19
00	00	00	00	0C	65	27	10
00	00	00	00	00	00	8A	25
09	B5	00	00	00	00	27	10
11	21	00	00	00	00	27	3E
00	00	00	00	11	B5	27	10
00	00	00	00	00	00	8A	2B
11	DB	00	00	00	00	27	2F
00	00	00	00	11	B5	27	10
00	00	00	00	0D	22	27	3E
00	00	00	00	00	00	9E	36
11	A7	00	00	00	00	27	2F
00	00	00	00	00	00	88	27
00	00	00	00	11	B5	27	10
00	00	00	00	00	00	38	00
0D	90	00	00	00	00	27	10
10	B5	00	00	00	00	27	3E
00	00	00	00	0B	B5	27	10
00	00	00	00	00	00	9C	18
11	B5	00	00	00	00	27	3E
00	00	00	00	11	5F	27	01
00	00	00	00	11	2E	27	10
00	00	00	00	00	00	7C	2A
0B	B5	00	00	00	00	27	10
00	00	00	00	00	00	9A	1D
00	00	00	00	11	B1	27	01
00	00	00	00	00	00	7C	34
0F	B5	00	00	00	00	27	3E
11	B5	00	00	00	00	27	10
00	00	00	00	04	0F	27	3E
00	00	00	00	00	00	A4	2D
0F	24	00	00	00	00	27	10
00	00	00	00	0D	B5	27	3E
00	00	00	00	03	B5	27	10
00	00	00	00	00	00	99	14
10	B5	00	00	00	00	27	3E
00	00	00	00	00	00	83	2F
00	00	00	00	11	5E	27	3E
00	00	00	00	00	00	B8	2C
0E	E0	00	00	00	00	27	2F
11	B5	00	00	00	00	27	10
00	00	00	00	0C	A4	27	3E
00	00	00	00	00	00	4B	03
0A	21	00	00	00	00	27	3E
00	00	00	00	10	D6	27	10
00	00	00	00	0B	8E	27	3E
00	00	00	00	00	00	64	2A
0C	B5	00	00	00	00	27	3E
00	00	00	00	00	00	7B	38
00	00	00	00	0E	07	27	10
00	00	00	00	00	00	7C	06
09	B5	00	00	00	00	27	3E
11	8B	00	00	00	00	27	2F
00	00	00	00	10	8C	27	3E
00	00	00	00	00	00	82	0A
09	CA	00	00	00	00	27	3E
00	00	00	00	0A	22	27	10
00	00	00	00	11	3A	27	2F
00	00	00	00	00	00	9B	04
0E	B5	00	00	00	00	27	2F
00	00	00	00	00	00	A3	01
00	00	00	00	0C	58	27	2F
00	00	00	00	00	00	9A	2F
0A	B5	00	00	00	00	27	2F
11	B5	00	00	00	00	27	2F
00	00	00	00	04	B5	27	2F
00	00	00	00	00	00	8A	36
11	B5	00	00	00	00	27	2F
00	00	00	00	0E	D7	27	10
00	00	00	00	10	FC	27	3E
00	00	00	00	00	00	5E	1B
05	B5	00	00	00	00	27	2F
00	00	00	00	00	00	9C	03
00	00	00	00	11	B5	27	10
00	00	00	00	00	00	6B	05
11	1F	00	00	00	00	27	3E
10	B5	00	00	00	00	27	10
00	00	00	00	11	57	27	3E
00	00	00	00	00	00	99	1E
0C	B5	00	00	00	00	27	10
00	00	00	00	11	B5	27	3E
00	00	00	00	0F	CA	27	01
00	00	00	00	00	00	64	17
11	98	00	00	00	00	27	10
00	00	00	00	00	00	A0	2A
00	00	00	00	0B	D4	27	2F
00	00	00	00	00	00	95	38
11	71	00	00	00	00	27	3E
0C	B5	00	00	00	00	27	2F
00	00	00	00	11	B5	27	10
00	00	00	00	00	00	67	2B
0D	B5	00	00	00	00	27	2F
00	00	00	00	01	88	27	10
00	00	00	00	11	B5	27	01
00	00	00	00	00	00	49	0F
0D	72	00	00	00	00	27	2F
00	00	00	00	00	00	99	1B
00	00	00	00	03	5A	27	3E
00	00	00	00	00	00	48	1A
11	74	00	00	00	00	27	3E
0E	0C	00	00	00	00	27	10
00	00	00	00	11	B5	27	2F
00	00	00	00	00	00	93	01
09	BB	00	00	00	00	27	10
00	00	00	00	0F	90	27	3E
00	00	00	00	11	52	27	10
00	00	00	00	00	00	12	07
0D	B5	00	00	00	00	27	3E
00	00	00	00	00	00	98	21
00	00	00	00	0F	33	27	2F
00	00	00	00	00	00	3F	29
0D	B5	00	00	00	00	27	3E
0E	B5	00	00	00	00	27	10
00	00	00	00	0D	B7	27	2F
00	00	00	00	00	00	83	17
0F	F8	00	00	00	00	27	2F
00	00	00	00	03	8A	27	10
00	00	00	00	04	EA	27	3E
00	00	00	00	00	00	98	24
04	71	00	00	00	00	27	10
00	00	00	00	00	00	7E	1E
00	00	00	00	11	B5	27	2F
00	00	00	00	00	00	B6	02
0A	36	00	00	00	00	27	3E
11	D1	00	00	00	00	27	10
00	00	00	00	0F	B5	27	3E
00	00	00	00	00	00	98	25
0F	B5	00	00	00	00	27	3E
00	00	00	00	0C	B5	27	2F
00	00	00	00	10	B5	27	10
00	00	00	00	00	00	7C	11
0F	54	00	00	00	00	27	3E
00	00	00	00	00	00	63	3B
00	00	00	00	0F	B5	27	3E
00	00	00	00	00	00	40	35
0F	B5	00	00	00	00	27	3E
10	76	00	00	00	00	27	10
00	00	00	00	11	8A	27	3E
00	00	00	00	00	00	1A	30
0F	B5	00	00	00	00	27	3E
00	00	00	00	08	37	27	10
00	00	00	00	09	B5	27	3E
00	00	00	00	00	00	38	25
11	BA	00	00	00	00	27	3E
00	00	00	00	00	00	34	33
00	00	00	00	10	B5	27	10
00	00	00	00	00	00	9C	15
11	D5	00	00	00	00	27	10
0E	E5	00	00	00	00	27	3E
00	00	00	00	0D	38	27	10
00	00	00	00	00	00	81	2A
09	B5	00	00	00	00	27	10
00	00	00	00	11	EC	27	3E
00	00	00	00	10	19	27	10
00	00	00	00	00	00	9C	24
03	45	00	00	00	00	27	2F
00	00	00	00	00	00	6A	20
00	00	00	00	11	B5	27	3E
00	00	00	00	00	00	AC	21
11	B5	00	00	00	00	27	10
11	7E	00	00	00	00	27	3E
00	00	00	00	0A	A3	27	10
00	00	00	00	00	00	AE	0D
11	3B	00	00	00	00	27	2F
00	00	00	00	11	99	27	10
00	00	00	00	11	B5	27	3E
00	00	00	00	00	00	97	01
0A	B5	00	00	00	00	27	3E
00	00	00	00	00	00	7C	37
00	00	00	00	0F	2D	27	3E
00	00	00	00	00	00	47	2D
09	B5	00	00	00	00	27	3E
11	F9	00	00	00	00	27	10
00	00	00	00	11	B5	27	3E
00	00	00	00	00	00	12	24
11	B5	00	00	00	00	27	3E
00	00	00	00	0D	B5	27	10
00	00	00	00	11	4D	27	3E
00	00	00	00	00	00	7C	26
0F	2D	00	00	00	00	27	3E
00	00	00	00	00	00	1B	2A
00	00	00	00	11	B5	27	01
00	00	00	00	00	00	9E	21
11	7A	00	00	00	00	27	10
11	B5	00	00	00	00	27	3E
00	00	00	00	11	69	27	10
00	00	00	00	00	00	B6	12
11	DA	00	00	00	00	27	2F
00	00	00	00	11	80	27	10
00	00	00	00	04	BB	27	3E
00	00	00	00	00	00	42	18
0F	D5	00	00	00	00	27	3E
00	00	00	00	00	00	B8	3F
00	00	00	00	11	B5	27	3E
00	00	00	00	00	00	9C	0E
11	7A	00	00	00	00	27	10
0C	B5	00	00	00	00	27	01
00	00	00	00	05	B5	27	3E
00	00	00	00	00	00	7F	1D
11	B5	00	00	00	00	27	10
00	00	00	00	0E	21	27	01
00	00	00	00	0F	1A	27	3E
00	00	00	00	00	00	46	0D
11	B5	00	00	00	00	27	2F
00	00	00	00	00	00	7B	0F
00	00	00	00	0A	2D	27	10
00	00	00	00	00	00	7C	3F
0A	A5	00	00	00	00	27	10
06	3A	00	00	00	00	27	3E
00	00	00	00	0E	B5	27	10
00	00	00	00	00	00	25	1D
11	28	00	00	00	00	27	10
00	00	00	00	0D	84	27	3E
00	00	00	00	11	64	27	10
00	00	00	00	00	00	A1	1F
0C	4C	00	00	00	00	27	10
00	00	00	00	00	00	5E	13
00	00	00	00	0E	B5	27	10
00	00	00	00	00	00	A3	22
11	1B	00	00	00	00	27	3E
11	B5	00	00	00	00	27	10
00	00	00	00	09	2F	27	3E
00	00	00	00	00	00	04	2D
0A	B4	00	00	00	00	27	3E
00	00	00	00	06	EA	27	10
00	00	00	00	0F	B5	27	2F
00	00	00	00	00	00	B0	2D
11	B5	00	00	00	00	27	2F
00	00	00	00	00	00	9A	2D
00	00	00	00	0A	B0	27	3E
00	00	00	00	00	00	7F	0D
0E	C4	00	00	00	00	27	2F
0A	2B	00	00	00	00	27	3E
00	00	00	00	09	B5	27	10
00	00	00	00	00	00	46	0D
08	B5	00	00	00	00	27	10
00	00	00	00	0F	83	27	3E
00	00	00	00	11	7D	27	10
00	00	00	00	00	00	96	2C
0C	08	00	00	00	00	27	10
00	00	00	00	00	00	99	3B
00	00	00	00	11	B5	27	2F
00	00	00	00	00	00	7C	18
0D	EB	00	00	00	00	27	3E
10	B5	00	00	00	00	27	10
00	00	00	00	0A	AD	27	3E
00	00	00	00	00	00	98	01
11	9C	00	00	00	00	27	10
00	00	00	00	0A	38	27	2F
00	00	00	00	09	B5	27	10
00	00	00	00	00	00	71	2A
11	B5	00	00	00	00	27	10
00	00	00	00	00	00	BA	0F
00	00	00	00	11	6E	27	3E
00	00	00	00	00	00	B2	2F
11	94	00	00	00	00	27	10
11	85	00	00	00	00	27	10
00	00	00	00	0E	53	27	01
00	00	00	00	00	00	A3	19
0F	67	00	00	00	00	27	2F
00	00	00	00	0D	AE	27	2F
00	00	00	00	04	0A	27	10
00	00	00	00	00	00	A3	2E
11	B3	00	00	00	00	27	2F
00	00	00	00	00	00	98	2D
00	00	00	00	11	43	27	01
00	00	00	00	00	00	99	21
00	FD	00	00	00	00	27	2F
0F	B5	00	00	00	00	27	01
00	00	00	00	08	8A	27	2F
00	00	00	00	00	00	9C	05
11	67	00	00	00	00	27	3E
00	00	00	00	0C	E6	27	3E
00	00	00	00	11	DA	27	2F
00	00	00	00	00	00	3E	23
11	E3	00	00	00	00	27	3E
00	00	00	00	00	00	B3	12
00	00	00	00	0E	A2	27	3E
00	00	00	00	00	00	B8	0A
0C	B5	00	00	00	00	27	2F
09	71	00	00	00	00	27	3E
00	00	00	00	11	AE	27	10
00	00	00	00	00	00	12	0F
11	D9	00	00	00	00	27	10
00	00	00	00	11	B9	27	3E
00	00	00	00	04	B5	27	2F
00	00	00	00	00	00	2C	16
11	B5	00	00	00	00	27	10
00	00	00	00	00	00	7B	01
00	00	00	00	11	B5	27	3E
00	00	00	00	00	00	7C	20
11	FB	00	00	00	00	27	10
0C	B5	00	00	00	00	27	2F
00	00	00	00	0A	45	27	3E
00	00	00	00	00	00	0A	21
11	88	00	00	00	00	27	3E
00	00	00	00	00	B5	27	10
00	00	00	00	0E	6A	27	3E
00	00	00	00	00	00	A3	30
0F	22	00	00	00	00	27	3E
00	00	00	00	00	00	52	1F
00	00	00	00	11	B5	27	3E
00	00	00	00	00	00	24	1C
09	B5	00	00	00	00	27	2F
11	77	00	00	00	00	27	3E
00	00	00	00	11	B5	27	10
00	00	00	00	00	00	A0	32
0A	B5	00	00	00	00	27	01
00	00	00	00	11	B5	27	3E
00	00	00	00	0F	B5	27	10
00	00	00	00	00	00	64	3C
0A	B5	00	00	00	00	27	2F
00	00	00	00	00	00	9E	2B
00	00	00	00	04	B5	27	3E
00	00	00	00	00	00	42	0A
11	68	00	00	00	00	27	3E
0E	93	00	00	00	00	27	10
00	00	00	00	0F	B5	27	2F
00	00	00	00	00	00	86	3A
11	C5	00	00	00	00	27	10
00	00	00	00	0E	75	27	3E
00	00	00	00	0C	DC	27	10
00	00	00	00	00	00	7C	31
0C	2F	00	00	00	00	27	10
00	00	00	00	00	00	34	0E
00	00	00	00	08	C2	27	10
00	00	00	00	00	00	87	2C
11	B5	00	00	00	00	27	01
11	4B	00	00	00	00	27	01
00	00	00	00	11	F3	27	10
00	00	00	00	00	00	53	0A
0A	B5	00	00	00	00	27	3E
00	00	00	00	0E	B5	27	10
00	00	00	00	0C	75	27	3E
00	00	00	00	00	00	9C	38
0F	B5	00	00	00	00	27	2F
00	00	00	00	00	00	98	2B
00	00	00	00	11	B5	27	10
00	00	00	00	00	00	9C	3B
11	27	00	00	00	00	27	10
11	6F	00	00	00	00	27	3E
00	00	00	00	0E	B5	27	10
00	00	00	00	00	00	9B	14
0E	F6	00	00	00	00	27	10
00	00	00	00	07	B5	27	3E
00	00	00	00	0B	B5	27	10
00	00	00	00	00	00	7C	0C
11	B5	00	00	00	00	27	10
00	00	00	00	00	00	AA	09
00	00	00	00	11	23	27	10
00	00	00	00	00	00	7C	3E
09	7C	00	00	00	00	27	10
11	6C	00	00	00	00	27	3E
00	00	00	00	11	2D	27	10
00	00	00	00	00	00	7C	23
0A	B5	00	00	00	00	27	2F
00	00	00	00	0A	8B	27	10
00	00	00	00	0F	4B	27	01
00	00	00	00	00	00	68	23
10	B5	00	00	00	00	27	10
00	00	00	00	00	00	83	0F
00	00	00	00	0F	B5	27	10
00	00	00	00	00	00	52	2A
0F	B5	00	00	00	00	27	10
11	02	00	00	00	00	27	3E
00	00	00	00	11	B5	27	10
00	00	00	00	00	00	A3	0F
11	5C	00	00	00	00	27	10
00	00	00	00	10	B5	27	3E
00	00	00	00	09	0A	27	10
00	00	00	00	00	00	7D	17
0C	14	00	00	00	00	27	10
00	00	00	00	00	00	9A	2A
00	00	00	00	11	B5	27	10
00	00	00	00	00	00	A0	37
11	43	00	00	00	00	27	10
0E	3A	00	00	00	00	27	3E
00	00	00	00	11	29	27	10
00	00	00	00	00	00	8A	0F
11	EE	00	00	00	00	27	10
00	00	00	00	0F	5F	27	3E
00	00	00	00	03	5D	27	10
00	00	00	00	00	00	A3	1A
11	A9	00	00	00	00	27	10
00	00	00	00	00	00	A3	07
00	00	00	00	11	A4	27	10
00	00	00	00	00	00	40	29
11	30	00	00	00	00	27	10
0B	B5	00	00	00	00	27	3E
00	00	00	00	11	93	27	10
00	00	00	00	00	00	A1	27
11	31	00	00	00	00	27	10
00	00	00	00	09	67	27	3E
00	00	00	00	04	B5	27	10
00	00	00	00	00	00	81	0F
0F	A9	00	00	00	00	27	2F
00	00	00	00	00	00	89	29
00	00	00	00	0C	39	27	01
00	00	00	00	00	00	98	11
0D	B5	00	00	00	00	27	10
0C	B5	00	00	00	00	27	3E
00	00	00	00	11	FA	27	10
00	00	00	00	00	00	9C	1D
0E	B5	00	00	00	00	27	10
00	00	00	00	11	B5	27	3E
00	00	00	00	11	AC	27	10
00	00	00	00	00	00	36	2B
11	B5	00	00	00	00	27	3E
00	00	00	00	00	00	98	2E
00	00	00	00	06	A8	27	10
00	00	00	00	00	00	28	3A
11	24	00	00	00	00	27	10
11	DB	00	00	00	00	27	2F
00	00	00	00	0A	BC	27	3E
00	00	00	00	00	00	B6	3D
11	7A	00	00	00	00	27	10
00	00	00	00	0F	B5	27	2F
00	00	00	00	0F	EB	27	01
00	00	00	00	00	00	20	33
03	66	00	00	00	00	27	2F
00	00	00	00	00	00	99	2D
00	00	00	00	11	71	27	01
00	00	00	00	00	00	99	1F
0C	11	00	00	00	00	27	2F
11	B5	00	00	00	00	27	3E
00	00	00	00	08	E0	27	01
00	00	00	00	00	00	B4	11
11	B5	00	00	00	00	27	2F
00	00	00	00	11	B5	27	3E
00	00	00	00	0A	9F	27	01
00	00	00	00	00	00	A4	01
11	CA	00	00	00	00	27	01
00	00	00	00	00	00	1A	20
00	00	00	00	11	B5	27	10
00	00	00	00	00	00	9C	0D
0C	B5	00	00	00	00	27	10
0F	B5	00	00	00	00	27	3E
00	00	00	00	10	EB	27	01
00	00	00	00	00	00	83	2D
08	B5	00	00	00	00	27	3E
00	00	00	00	11	F4	27	10
00	00	00	00	11	B5	27	3E
00	00	00	00	00	00	42	2E
07	02	00	00	00	00	27	3E
00	00	00	00	00	00	98	3F
00	00	00	00	0F	72	27	10
00	00	00	00	00	00	1D	06
04	B5	00	00	00	00	27	3E
11	46	00	00	00	00	27	10
00	00	00	00	0F	2D	27	3E
00	00	00	00	00	00	99	0A
11	DF	00	00	00	00	27	3E
00	00	00	00	0B	B5	27	2F
00	00	00	00	0C	B5	27	01
